% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
34 +1.188148538e+01 +1.188148538e+01 -2.516385146e+02 -2.516385146e+02 +1.4136e+00 +4.4242e+00
41 +6.303195467e+00 +6.303195467e+00 -2.572168045e+02 -2.572168045e+02 +4.7028e+00 +2.7299e+00
249 +3.319489509e+00 +3.319489509e+00 -2.602005105e+02 -2.602005105e+02 +3.0704e+00 +2.2268e+00
507 +2.376130046e+00 +2.376130046e+00 -2.611438700e+02 -2.611438700e+02 +2.1664e+00 +2.9521e+00
% function evaluation | noise-free fitness - Fopt (3.101900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.053266402e+01 +4.053266402e+01 +3.507226640e+02 +3.507226640e+02 +1.3661e+00 +2.2566e+00
5 +2.661550289e+01 +2.661550289e+01 +3.368055029e+02 +3.368055029e+02 +1.3655e+00 -1.5867e+00
7 +7.047973935e+00 +7.047973935e+00 +3.172379739e+02 +3.172379739e+02 -2.2264e-01 +7.6365e-01
41 +4.851581830e+00 +4.851581830e+00 +3.150415818e+02 +3.150415818e+02 +3.1287e+00 -8.3887e-01
633 +2.637913333e+00 +2.637913333e+00 +3.128279133e+02 +3.128279133e+02 +2.8400e+00 -2.7597e+00
792 +2.444814695e+00 +2.444814695e+00 +3.126348147e+02 +3.126348147e+02 +2.9567e+00 -3.1304e+00
56897 +1.496955263e+00 +1.496955263e+00 +3.116869553e+02 +3.116869553e+02 -1.0490e+00 +8.2228e-01
% function evaluation | noise-free fitness - Fopt (-5.638000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.276429840e+01 +2.276429840e+01 -3.361570160e+01 -3.361570160e+01 +4.3934e-01 +7.7277e-01
8 +1.326909122e+01 +1.326909122e+01 -4.311090878e+01 -4.311090878e+01 -4.3031e-01 -1.7745e+00
28 +2.686097978e+00 +2.686097978e+00 -5.369390202e+01 -5.369390202e+01 +1.7526e+00 -1.6922e+00
136 +2.503790822e+00 +2.503790822e+00 -5.387620918e+01 -5.387620918e+01 +1.0404e+00 -1.1059e+00
1375 +6.126655508e-01 +6.126655508e-01 -5.576733445e+01 -5.576733445e+01 +1.0275e+00 -1.5043e+00
28128 +2.974747385e-01 +2.974747385e-01 -5.608252526e+01 -5.608252526e+01 +1.1353e+00 -1.0500e+00
